
0.00166202; 500

0.00332403; 520

0.00465329; 540

0.00631563; 560

0.00831032; 580

0.010305; 600

0.0116347; 620

0.0136294; 640

0.015957; 660

0.020944; 680

0.0245999; 700

0.0272593; 720

0.0309163; 740

0.036235; 760

0.0388943; 780

0.0418859; 800

0.0452106; 820

0.0502; 840

0.0528553; 860

0.05551; 880

0.0581697; 900

0.061162; 920

0.0641537; 940

0.0671453; 960

0.07047; 980

0.0737944; 1000

0.0777837; 1020

0.0814407; 1040

0.0847653; 1060

0.0880893; 1080

0.0944064; 1100

0.0980635; 1120

0.102053; 1140

0.106375; 1160

0.111029; 1180

0.11535; 1200

0.120004; 1220

0.125656; 1240

0.131972; 1260

0.137292; 1280

0.142278; 1300

0.147929; 1320

0.154578; 1340

0.160895; 1360

0.167211; 1380

0.17386; 1400

0.180176; 1420

0.186825; 1440

0.193807; 1460

0.204445; 1480
