
0.000665029; 500

0.00166241; 520

0.00299239; 540

0.00398874; 560

0.00531872; 580

0.00631603; 600

0.00731333; 620

0.00864339; 640

0.0109704; 660

0.0123007; 680

0.0136297; 700

0.014959; 720

0.0166217; 740

0.017951; 760

0.0192807; 780

0.0212754; 800

0.0226053; 820

0.0246; 840

0.0265947; 860

0.0285887; 880

0.030584; 900

0.032579; 920

0.0349061; 940

0.0372334; 960

0.0402254; 980

0.0432174; 1000

0.0465418; 1020

0.0501985; 1040

0.0541885; 1060

0.0578454; 1080

0.0631648; 1100

0.0671545; 1120

0.0721405; 1140

0.0767949; 1160

0.0841088; 1180

0.0884302; 1200

0.0930842; 1220

0.0974061; 1240

0.10206; 1260

0.107047; 1280

0.112034; 1300

0.117353; 1320

0.125331; 1340

0.13464; 1360

0.15093; 1380

0.16024; 1400

0.175532; 1420

0.185504; 1440

0.193155; 1460

0.200134; 1480
