
0.000996987; 500

0.00199461; 520

0.00299128; 540

0.00398827; 560

0.00531793; 580

0.0066479; 600

0.00764529; 620

0.00897527; 640

0.0103049; 660

0.0119669; 680

0.0136296; 700

0.0149597; 720

0.0189487; 740

0.0229387; 760

0.0249314; 780

0.0275907; 800

0.0322453; 820

0.034905; 840

0.041554; 860

0.0472043; 880

0.0505292; 900

0.0538528; 920

0.0571775; 940

0.0605004; 960

0.0658147; 980

0.0744584; 1000

0.0781147; 1020

0.0831014; 1040

0.0874231; 1060

0.0914124; 1080

0.0960664; 1100

0.0997233; 1120

0.103048; 1140

0.108036; 1160

0.112024; 1180

0.116014; 1200

0.120003; 1220

0.123993; 1240

0.128314; 1260

0.13297; 1280

0.13729; 1300

0.141612; 1320

0.14627; 1340

0.150924; 1360

0.155578; 1380

0.160565; 1400

0.165884; 1420

0.1722; 1440

0.178849; 1460

0.184833; 1480
