
0.00520802; 500

0.00738033; 520

0.00738033; 540

0.00738033; 560

0.0126067; 580

0.0126067; 600

0.0178144; 620

0.0178144; 640

0.0230047; 660

0.0230047; 680

0.0282114; 700

0.0282114; 720

0.0334344; 740

0.0386271; 760

0.040814; 780

0.040814; 800

0.040814; 820

0.0460217; 840

0.0512284; 860

0.0564357; 880

0.0564357; 900

0.0616426; 920

0.0616426; 940

0.0690176; 960

0.074227; 980

0.074227; 1000

0.074227; 1020

0.0794341; 1040

0.0794341; 1060

0.0846411; 1080

0.089848; 1100

0.0950557; 1120

0.0972261; 1140

0.102437; 1160

0.107643; 1180

0.11285; 1200

0.118057; 1220

0.130641; 1240

0.141058; 1260

0.15148; 1280

0.165248; 1300

0.171982; 1320

0.178023; 1340

0.188124; 1360

0.198221; 1380

0.205023; 1400

0.208389; 1420

0.21848; 1440

0.231922; 1460

0.238666; 1480
