
0; 500

0; 520

0.00520738; 540

0.00520738; 560

0.00520738; 580

0.00520738; 600

0.010415; 620

0.010415; 640

0.010415; 660

0.010415; 680

0.0156213; 700

0.0156213; 720

0.0156213; 740

0.0156213; 760

0.0156213; 780

0.0156213; 800

0.020828; 820

0.020828; 840

0.020828; 860

0.020828; 880

0.020828; 900

0.0260354; 920

0.028206; 940

0.028206; 960

0.028206; 980

0.0334177; 1000

0.0334177; 1020

0.0334177; 1040

0.0334177; 1060

0.0386237; 1080

0.0386237; 1100

0.043831; 1120

0.043831; 1140

0.043831; 1160

0.043831; 1180

0.049038; 1200

0.049038; 1220

0.054247; 1240

0.054247; 1260

0.054247; 1280

0.0623124; 1300

0.065716; 1320

0.0683947; 1340

0.0690714; 1360

0.0724387; 1380

0.0724387; 1400

0.075796; 1420

0.075796; 1440

0.079166; 1460

0.0818423; 1480
