
0; 500

0.00520833; 520

0.00520833; 540

0.00520833; 560

0.00520833; 580

0.00520833; 600

0.010414; 620

0.010414; 640

0.0125844; 660

0.0125844; 680

0.0125844; 700

0.0125844; 720

0.0177947; 740

0.0177947; 760

0.0177947; 780

0.0177947; 800

0.023002; 820

0.023002; 840

0.023002; 860

0.0282097; 880

0.0282097; 900

0.0282097; 920

0.0334164; 940

0.0334164; 960

0.0386233; 980

0.0386233; 1000

0.04383; 1020

0.0460007; 1040

0.0460007; 1060

0.051211; 1080

0.051211; 1100

0.0564183; 1120

0.0564183; 1140

0.0616253; 1160

0.0616253; 1180

0.066832; 1200

0.066832; 1220

0.066832; 1240

0.0720383; 1260

0.0742073; 1280

0.0794164; 1300

0.0794164; 1320

0.0846233; 1340

0.08983; 1360

0.08983; 1380

0.0950376; 1400

0.100245; 1420

0.100245; 1440

0.107621; 1460

0.112844; 1480
