
0; 500

0.00337227; 520

0.00337227; 540

0.00337227; 560

0.00673095; 580

0.00673095; 600

0.0100853; 620

0.0100853; 640

0.0134499; 660

0.0134499; 680

0.0296462; 700

0.0303249; 720

0.0336816; 740

0.0397213; 760

0.0464456; 780

0.0498006; 800

0.0531782; 820

0.0565326; 840

0.0592199; 860

0.0592199; 880

0.0618989; 900

0.0618989; 920

0.0645828; 940

0.0652529; 960

0.0686065; 980

0.0686065; 1000

0.0692889; 1020

0.0726432; 1040

0.0733195; 1060

0.0733195; 1080

0.0867585; 1100

0.0894345; 1120

0.0901102; 1140

0.0927942; 1160

0.0954726; 1180

0.0995105; 1200

0.100186; 1220

0.103184; 1240

0.103862; 1260

0.10654; 1280

0.113943; 1300

0.116629; 1320

0.119999; 1340

0.123354; 1360

0.126069; 1380

0.126069; 1400

0.127925; 1420

0.130115; 1440

0.150335; 1460

0.153836; 1480
