
0; 500

0.00520698; 520

0.00520698; 540

0.00520698; 560

0.00520698; 580

0.00520698; 600

0.00520698; 620

0.00520698; 640

0.0104163; 660

0.0104163; 680

0.0104163; 700

0.015624; 720

0.015624; 740

0.015624; 760

0.02083; 780

0.02083; 800

0.02083; 820

0.0260377; 840

0.0260377; 860

0.031244; 880

0.031244; 900

0.036452; 920

0.038624; 940

0.038624; 960

0.038624; 980

0.038624; 1000

0.043831; 1020

0.043831; 1040

0.0490383; 1060

0.0542447; 1080

0.0542447; 1100

0.059452; 1120

0.059452; 1140

0.066827; 1160

0.066827; 1180

0.072036; 1200

0.0772427; 1220

0.0772427; 1240

0.0824497; 1260

0.0876571; 1280

0.0950334; 1300

0.100242; 1320

0.10545; 1340

0.10545; 1360

0.110671; 1380

0.115863; 1400

0.12107; 1420

0.128445; 1440

0.133653; 1460

0.138874; 1480
