
0; 500

0; 520

0; 540

0; 560

0; 580

0.0052077; 600

0.0052077; 620

0.0052077; 640

0.0073777; 660

0.0073777; 680

0.0073777; 700

0.0073777; 720

0.0073777; 740

0.0073777; 760

0.0073777; 780

0.012587; 800

0.012587; 820

0.012587; 840

0.012587; 860

0.012587; 880

0.012587; 900

0.017794; 920

0.017794; 940

0.017794; 960

0.017794; 980

0.017794; 1000

0.017794; 1020

0.017794; 1040

0.017794; 1060

0.0230014; 1080

0.0230014; 1100

0.0230014; 1120

0.0230014; 1140

0.0230014; 1160

0.0282083; 1180

0.0282083; 1200

0.0282083; 1220

0.0334167; 1240

0.0334167; 1260

0.035588; 1280

0.035588; 1300

0.035588; 1320

0.035588; 1340

0.0407993; 1360

0.0407993; 1380

0.0407993; 1400

0.0407993; 1420

0.0460067; 1440

0.0460067; 1460

0.0460067; 1480
